"","BAGO","BLSC","COME","COMU","CORM","HADU","HOGR","LOON","MAMU","OLDS","PIGU","RBME","RNGR","SUSC","WWSC","Year","Site","Transect","Temp","ObservCond","Bay","ObservCondFactor3"
"218",19,0,0,164,8,0,0,0,1,0,0,0,0,0,0,1995,"10","112",2.5,"Good","Uyak","Good"
"219",6,0,0,123,3,0,0,0,3,0,0,8,0,0,0,1996,"10","112",2.5,"Good","Uyak","Good"
"220",3,0,0,16,1,2,0,1,0,0,5,3,2,0,0,1997,"10","112",3,"Excellent","Uyak","ExcellentIdeal"
"221",20,0,21,54,1,2,2,0,0,0,1,7,0,0,0,2000,"10","112",2.5,"Average","Uyak","FairAverage"
"222",7,0,111,50,0,0,0,0,0,0,0,0,0,0,0,2001,"10","112",3.8,"Good","Uyak","Good"
"223",6,0,41,23,0,7,0,0,0,0,0,0,0,0,0,2002,"10","112",3.81,"Excellent","Uyak","ExcellentIdeal"
"224",20,0,10,20,9,7,0,0,0,0,0,0,0,0,0,2003,"10","112",4,"Excellent","Uyak","ExcellentIdeal"
"225",23,0,0,121,NA,5,0,0,0,0,0,3,3,0,0,2004,"10","112",3.8,"Excellent","Uyak","ExcellentIdeal"
"226",3,0,14,33,NA,0,0,NA,3,0,0,0,0,0,0,2005,"10","112",4.7,"Excellent","Uyak","ExcellentIdeal"
"227",0,0,0,172,5,0,0,0,31,0,1,0,0,0,0,1986,"10","113",4.4,"Ideal","Uyak","ExcellentIdeal"
"228",0,0,0,44,0,0,0,0,13,0,0,0,0,0,0,1987,"10","113",4.9,"Good","Uyak","Good"
"229",17,75,0,27,15,22,1,0,0,4,2,0,0,0,4,1988,"10","113",4,"Good","Uyak","Good"
"230",0,79,0,56,7,10,0,1,3,0,0,0,0,0,0,1989,"10","113",2.4,"Good","Uyak","Good"
"231",3,3,0,3,4,12,0,0,5,0,1,0,0,0,0,1990,"10","113",1.2,"Average","Uyak","FairAverage"
"232",5,39,0,33,5,0,0,0,0,5,0,0,1,0,4,1991,"10","113",2.3,"Excellent","Uyak","ExcellentIdeal"
"233",12,0,0,27,2,16,0,0,0,58,1,6,5,0,0,1992,"10","113",2,"Good","Uyak","Good"
"234",34,145,0,34,2,12,0,0,0,0,4,4,0,0,0,1993,"10","113",3,"Excellent","Uyak","ExcellentIdeal"
"235",20,22,0,34,5,20,0,2,3,10,0,0,0,0,0,1994,"10","113",1,"Excellent","Uyak","ExcellentIdeal"
"236",27,46,0,69,15,20,0,0,0,13,2,0,0,0,0,1995,"10","113",2.5,"Good","Uyak","Good"
"237",22,48,0,29,3,16,0,1,0,0,6,6,0,0,0,1996,"10","113",2.5,"Average","Uyak","FairAverage"
"238",4,15,2,18,5,10,0,0,13,13,4,4,0,0,0,1997,"10","113",2.8,"Excellent","Uyak","ExcellentIdeal"
"239",98,0,0,52,8,62,0,0,2,23,0,9,0,0,0,1999,"10","113",1.5,"Good","Uyak","Good"
"240",0,9,0,63,2,5,0,0,0,0,0,0,0,0,0,2000,"10","113",2.3,"Average","Uyak","FairAverage"
"241",30,0,0,43,0,2,1,0,0,2,0,7,2,12,0,2001,"10","113",3.8,"Good","Uyak","Good"
"242",11,0,0,42,0,5,0,0,0,0,1,0,0,0,0,2002,"10","113",4.08,"Excellent","Uyak","ExcellentIdeal"
"243",5,0,12,52,8,0,2,1,0,10,2,0,0,0,0,2003,"10","113",4.2,"Excellent","Uyak","ExcellentIdeal"
"244",11,21,0,117,NA,4,0,3,0,0,0,0,0,0,0,2004,"10","113",3.7,"Excellent","Uyak","ExcellentIdeal"
"245",10,0,0,48,NA,4,0,NA,9,0,0,2,2,0,0,2005,"10","113",4.5,"Excellent","Uyak","ExcellentIdeal"
"246",0,0,0,7,2,0,0,0,39,0,1,0,0,0,0,1986,"10","114",4.4,"Excellent","Uyak","ExcellentIdeal"
"247",0,78,0,34,8,8,0,0,28,0,4,0,0,0,0,1987,"10","114",4.9,"Excellent","Uyak","ExcellentIdeal"
"248",0,0,0,46,6,0,0,0,2,0,0,0,0,0,0,1988,"10","114",4,"Good","Uyak","Good"
"249",0,0,0,215,4,0,0,0,0,0,0,1,0,0,0,1989,"10","114",2.3,"Average","Uyak","FairAverage"
"250",0,0,0,9,4,3,1,0,1,0,0,5,0,0,0,1990,"10","114",1.2,"Average","Uyak","FairAverage"
"251",0,0,0,39,2,16,1,0,1,12,1,8,0,0,0,1991,"10","114",2.3,"Good","Uyak","Good"
"252",0,0,0,454,3,0,0,0,3,0,0,1,0,0,0,1992,"10","114",2,"Good","Uyak","Good"
"253",0,0,0,181,5,0,0,0,22,0,0,0,0,0,0,1993,"10","114",3.5,"Excellent","Uyak","ExcellentIdeal"
"254",0,0,0,98,1,4,0,0,10,0,0,0,0,0,0,1994,"10","114",1,"Excellent","Uyak","ExcellentIdeal"
"255",0,0,0,155,4,0,1,0,6,0,0,0,0,0,0,1995,"10","114",3,"Good","Uyak","Good"
"256",0,9,0,114,4,0,0,0,3,0,0,0,0,0,0,1996,"10","114",2.5,"Average","Uyak","FairAverage"
"257",11,0,3,83,19,4,1,0,46,0,4,7,0,0,0,1997,"10","114",2.5,"Excellent","Uyak","ExcellentIdeal"
"258",49,0,5,179,16,0,2,4,43,31,0,1,0,0,0,1999,"10","114",2.1,"Good","Uyak","Good"
"259",0,0,0,199,1,4,0,4,8,0,0,0,0,0,0,2000,"10","114",2.5,"Average","Uyak","FairAverage"
"260",0,0,0,30,2,1,0,0,0,0,0,0,0,0,18,2001,"10","114",4,"Good","Uyak","Good"
"261",9,12,0,38,9,5,0,0,3,0,0,6,0,0,0,2002,"10","114",4.23,"Excellent","Uyak","ExcellentIdeal"
"262",0,2,0,94,4,2,1,0,0,0,6,3,0,0,0,2003,"10","114",4.4,"Excellent","Uyak","ExcellentIdeal"
"263",0,0,0,123,NA,9,0,0,4,0,4,0,0,0,0,2004,"10","114",3.6,"Excellent","Uyak","ExcellentIdeal"
"264",5,0,0,194,NA,0,0,NA,4,0,0,0,0,0,0,2005,"10","114",4.3,"Excellent","Uyak","ExcellentIdeal"
"265",0,45,0,8,6,0,0,0,4,4,0,0,4,8,0,1986,"10","115",4.4,"Good","Uyak","Good"
"266",4,19,3,23,19,10,6,1,5,4,3,0,1,1,1,1987,"10","115",4.9,"Excellent","Uyak","ExcellentIdeal"
"267",0,0,0,74,18,6,11,2,11,49,0,10,18,0,0,1988,"10","115",4,"Good","Uyak","Good"
"268",0,89,0,50,17,7,0,2,4,0,1,15,0,0,0,1989,"10","115",2.2,"Average","Uyak","FairAverage"
"269",8,0,0,12,14,9,2,0,2,3,0,20,2,0,0,1990,"10","115",1.2,"Average","Uyak","FairAverage"
"270",3,0,0,6,4,6,1,0,0,0,0,2,0,0,0,1991,"10","115",2.3,"Good","Uyak","Good"
"271",0,0,0,32,10,0,2,1,2,49,0,0,1,0,0,1992,"10","115",2,"Good","Uyak","Good"
"272",0,33,0,122,4,5,7,0,34,0,0,0,0,0,0,1993,"10","115",3.5,"Excellent","Uyak","ExcellentIdeal"
"273",0,0,0,67,6,7,0,0,5,0,0,11,0,0,0,1994,"10","115",0.5,"Excellent","Uyak","ExcellentIdeal"
"274",19,0,0,30,30,10,3,0,4,6,0,4,0,0,0,1995,"10","115",3,"Good","Uyak","Good"
"275",3,0,0,36,13,17,0,0,2,0,0,2,0,0,0,1996,"10","115",2.5,"Average","Uyak","FairAverage"
"276",0,0,0,22,15,6,9,0,12,7,1,4,0,0,0,1997,"10","115",2.5,"Excellent","Uyak","ExcellentIdeal"
"277",0,0,0,49,17,9,1,0,10,0,0,4,0,0,0,1999,"10","115",2,"Good","Uyak","Good"
"278",0,0,0,32,20,2,0,1,3,0,0,0,0,0,0,2000,"10","115",2.5,"Average","Uyak","FairAverage"
"279",63,0,0,20,23,5,0,0,4,6,0,18,1,0,0,2001,"10","115",3.9,"Good","Uyak","Good"
"280",15,0,0,71,9,9,2,0,11,0,0,0,0,0,0,2002,"10","115",4.22,"Excellent","Uyak","ExcellentIdeal"
"281",0,0,0,43,35,0,0,1,7,0,3,6,0,0,0,2003,"10","115",4.4,"Excellent","Uyak","ExcellentIdeal"
"282",36,0,5,49,NA,5,0,0,3,0,0,6,0,0,0,2004,"10","115",3.7,"Excellent","Uyak","ExcellentIdeal"
"283",8,0,4,59,NA,5,1,NA,2,0,0,7,0,0,0,2005,"10","115",3.3,"Excellent","Uyak","ExcellentIdeal"
"284",34,1,12,11,5,10,1,0,7,0,0,3,0,0,0,1986,"10","116",4.4,"Good","Uyak","Good"
"285",0,10,0,26,1,7,4,0,11,3,1,3,2,0,0,1987,"10","116",4.9,"Excellent","Uyak","ExcellentIdeal"
"286",8,48,0,36,5,10,3,0,0,0,0,0,11,0,0,1988,"10","116",4,"Good","Uyak","Good"
"287",12,0,0,16,4,12,0,0,10,1,0,13,1,0,0,1989,"10","116",2.1,"Average","Uyak","FairAverage"
"288",8,0,0,15,0,20,0,1,0,2,0,3,7,0,0,1990,"10","116",1,"Average","Uyak","FairAverage"
"289",0,0,0,6,11,12,2,0,0,1,0,9,1,0,0,1991,"10","116",2,"Good","Uyak","Good"
"290",0,0,0,48,9,10,1,0,0,18,2,1,1,0,0,1992,"10","116",2,"Good","Uyak","Good"
"291",18,0,4,43,13,12,0,0,4,0,0,10,0,0,0,1993,"10","116",3.5,"Excellent","Uyak","ExcellentIdeal"
"292",0,0,0,7,13,11,0,0,0,0,0,4,0,0,0,1994,"10","116",0.5,"Excellent","Uyak","ExcellentIdeal"
"293",0,0,0,25,3,6,0,0,2,0,0,3,0,0,0,1995,"10","116",2.5,"Good","Uyak","Good"
"294",4,0,2,3,6,10,2,0,2,0,0,14,0,0,0,1996,"10","116",2,"Good","Uyak","Good"
"295",32,0,6,8,11,19,2,0,16,0,2,5,1,0,0,1997,"10","116",2.5,"Excellent","Uyak","ExcellentIdeal"
"296",29,0,0,27,6,1,0,0,2,0,0,0,3,0,0,1999,"10","116",1.5,"Good","Uyak","Good"
"297",3,0,0,16,6,6,1,0,3,2,0,5,0,0,0,2000,"10","116",2.3,"Good","Uyak","Good"
"298",5,0,0,9,3,11,0,0,0,0,0,22,1,0,0,2001,"10","116",3.8,"Good","Uyak","Good"
"299",36,0,0,9,0,8,0,0,0,0,0,0,0,0,0,2002,"10","116",3.87,"Excellent","Uyak","ExcellentIdeal"
"300",6,0,0,48,22,6,2,2,0,0,0,0,1,0,0,2003,"10","116",4.1,"Excellent","Uyak","ExcellentIdeal"
"301",0,0,0,13,NA,4,2,2,9,1,0,10,2,0,0,2004,"10","116",3.7,"Excellent","Uyak","ExcellentIdeal"
"302",0,0,2,5,NA,0,0,NA,2,3,0,0,0,0,0,2005,"10","116",3,"Excellent","Uyak","ExcellentIdeal"
"303",6,0,2,28,4,28,3,0,0,2,0,0,3,0,0,1986,"10","117",4.4,"Good","Uyak","Good"
"304",0,0,0,6,7,1,10,0,1,1,3,0,3,0,0,1987,"10","117",4.9,"Excellent","Uyak","ExcellentIdeal"
"305",0,0,0,19,1,9,10,0,6,34,0,0,8,0,0,1988,"10","117",4,"Good","Uyak","Good"
"306",6,0,0,14,2,5,1,0,1,13,0,5,0,0,0,1989,"10","117",2,"Average","Uyak","FairAverage"
"307",46,0,0,9,1,0,17,0,2,0,0,0,10,0,0,1990,"10","117",0.8,"Average","Uyak","FairAverage"
"308",8,0,0,2,1,3,1,1,6,6,0,15,2,0,0,1991,"10","117",2,"Good","Uyak","Good"
"309",0,0,0,12,2,40,2,0,3,6,0,2,2,0,0,1992,"10","117",2,"Good","Uyak","Good"
"310",52,0,0,8,4,13,13,0,0,0,4,2,0,0,0,1993,"10","117",3.5,"Excellent","Uyak","ExcellentIdeal"
"311",27,0,0,11,3,6,0,0,0,2,0,0,0,0,0,1994,"10","117",0,"Excellent","Uyak","ExcellentIdeal"
"312",68,0,0,13,4,30,4,0,5,6,0,0,2,0,0,1995,"10","117",2.5,"Good","Uyak","Good"
"313",58,0,0,23,9,6,19,1,4,11,0,0,0,0,0,1996,"10","117",2,"Good","Uyak","Good"
"314",0,0,0,3,4,11,2,2,5,6,1,2,1,0,0,1997,"10","117",2.5,"Excellent","Uyak","ExcellentIdeal"
"315",8,0,0,17,10,0,9,7,2,27,0,5,0,0,0,1999,"10","117",1.7,"Good","Uyak","Good"
"316",7,0,0,10,1,10,1,2,0,14,3,0,14,0,0,2000,"10","117",2.5,"Good","Uyak","Good"
"317",58,0,0,4,12,22,0,1,0,11,0,0,0,0,0,2001,"10","117",3.7,"Good","Uyak","Good"
"318",6,0,0,3,8,10,1,0,1,8,0,0,0,0,0,2002,"10","117",3.55,"Excellent","Uyak","ExcellentIdeal"
"319",34,0,0,44,10,2,11,0,0,37,1,0,0,0,0,2003,"10","117",4.6,"Excellent","Uyak","ExcellentIdeal"
"320",10,0,7,10,NA,9,6,0,0,6,4,0,2,0,0,2004,"10","117",3.9,"Excellent","Uyak","ExcellentIdeal"
"321",16,0,0,15,NA,4,23,NA,2,4,0,4,0,0,0,2005,"10","117",3.2,"Excellent","Uyak","ExcellentIdeal"
"322",0,0,0,4,1,0,1,0,5,3,2,0,0,0,0,1986,"10","118",4.4,"Ideal","Uyak","ExcellentIdeal"
"323",0,18,0,31,0,1,5,0,0,6,0,8,1,0,0,1987,"10","118",4.8,"Good","Uyak","Good"
"324",2,0,0,6,11,5,10,4,4,48,0,6,16,3,0,1988,"10","118",4,"Good","Uyak","Good"
"325",0,0,0,6,4,0,3,0,0,10,3,4,3,0,0,1989,"10","118",2,"Average","Uyak","FairAverage"
"326",0,0,0,2,0,0,19,0,9,12,0,1,0,0,0,1990,"10","118",0.8,"Average","Uyak","FairAverage"
"327",2,0,0,4,2,0,23,1,3,19,1,1,4,0,0,1991,"10","118",2,"Good","Uyak","Good"
"328",0,0,0,15,5,3,0,0,0,1,0,5,4,0,0,1992,"10","118",2,"Average","Uyak","FairAverage"
"329",3,0,0,13,3,2,5,0,0,3,0,0,0,1,0,1993,"10","118",3.5,"Excellent","Uyak","ExcellentIdeal"
"330",0,1,0,10,15,0,1,0,0,22,1,0,3,0,0,1994,"10","118",0,"Good","Uyak","Good"
"331",0,0,0,6,1,0,1,0,4,4,4,0,0,0,0,1995,"10","118",2.5,"Excellent","Uyak","ExcellentIdeal"
"332",1,0,0,12,9,3,9,0,0,12,0,2,3,0,0,1996,"10","118",2,"Good","Uyak","Good"
"333",0,0,0,6,7,3,8,0,4,13,0,5,1,0,0,1997,"10","118",2.5,"Excellent","Uyak","ExcellentIdeal"
"334",0,0,0,7,4,0,1,12,0,49,1,2,0,0,0,1999,"10","118",1.8,"Good","Uyak","Good"
"335",0,0,0,5,3,0,12,2,2,32,0,0,0,0,0,2000,"10","118",2.3,"Good","Uyak","Good"
"336",2,0,0,8,11,2,0,0,2,27,0,0,0,0,0,2001,"10","118",3.4,"Good","Uyak","Good"
"337",1,0,0,1,5,0,4,0,4,21,0,0,0,0,0,2002,"10","118",3.82,"Good","Uyak","Good"
"338",4,0,0,41,3,2,6,0,0,27,7,0,1,0,0,2003,"10","118",4.5,"Excellent","Uyak","ExcellentIdeal"
"339",4,0,2,6,NA,0,10,2,1,28,0,4,1,0,0,2004,"10","118",3.8,"Excellent","Uyak","ExcellentIdeal"
"340",3,0,0,12,NA,0,1,NA,0,6,0,0,0,0,0,2005,"10","118",3.2,"Excellent","Uyak","ExcellentIdeal"
"341",2,10,0,25,13,0,0,2,3,22,3,2,0,0,6,1986,"10","119",4.4,"Ideal","Uyak","ExcellentIdeal"
"342",0,0,0,10,4,2,0,1,0,8,7,17,4,0,0,1987,"10","119",4.9,"Good","Uyak","Good"
"343",16,0,0,72,6,8,8,3,6,12,0,4,7,0,0,1988,"10","119",4,"Good","Uyak","Good"
"344",0,0,0,7,0,2,0,3,3,31,4,10,0,0,0,1989,"10","119",2.1,"Average","Uyak","FairAverage"
"345",2,0,0,5,3,7,3,2,2,2,3,0,11,0,0,1990,"10","119",1,"Average","Uyak","FairAverage"
"346",0,0,0,18,4,0,5,0,1,0,1,52,0,0,0,1991,"10","119",2,"Good","Uyak","Good"
"347",0,0,0,46,9,0,0,2,0,0,0,0,2,0,0,1992,"10","119",2.5,"Average","Uyak","FairAverage"
"348",0,0,0,36,7,0,0,0,3,1,0,0,3,0,0,1993,"10","119",3.5,"Excellent","Uyak","ExcellentIdeal"
"349",15,4,1,39,12,8,1,1,1,11,1,8,4,0,0,1994,"10","119",0.5,"Good","Uyak","Good"
"350",0,0,0,11,5,0,4,0,0,0,0,0,1,0,0,1995,"10","119",3,"Excellent","Uyak","ExcellentIdeal"
"351",0,0,0,9,8,1,0,0,1,0,1,0,0,0,0,1996,"10","119",2,"Good","Uyak","Good"
"352",0,0,0,15,13,0,2,1,52,6,2,0,3,0,0,1997,"10","119",2.8,"Excellent","Uyak","ExcellentIdeal"
"353",17,0,0,7,10,15,9,1,0,0,0,0,0,0,0,1999,"10","119",1.7,"Good","Uyak","Good"
"354",0,0,0,0,11,2,0,2,2,0,3,0,1,0,0,2000,"10","119",2.5,"Good","Uyak","Good"
"355",7,0,0,8,7,1,1,2,0,4,0,9,0,0,0,2001,"10","119",3.3,"Good","Uyak","Good"
"356",5,0,0,7,8,9,2,2,1,1,1,0,4,0,0,2002,"10","119",3.83,"Good","Uyak","Good"
"357",8,0,0,119,15,0,5,0,0,0,3,2,1,0,0,2003,"10","119",4.6,"Excellent","Uyak","ExcellentIdeal"
"358",31,0,0,38,NA,0,0,0,4,4,0,6,2,0,0,2004,"10","119",3.8,"Excellent","Uyak","ExcellentIdeal"
"359",5,0,0,14,NA,4,11,NA,2,2,0,0,3,0,0,2005,"10","119",3.7,"Excellent","Uyak","ExcellentIdeal"
"360",0,1,0,18,14,0,0,1,30,1,6,0,0,0,0,1986,"10","120",4.8,"Ideal","Uyak","ExcellentIdeal"
"361",0,0,1,4,2,2,6,2,5,11,11,0,0,0,19,1987,"10","120",4.9,"Good","Uyak","Good"
"362",31,25,0,43,14,24,0,2,22,6,6,8,2,0,4,1988,"10","120",4,"Good","Uyak","Good"
"363",29,6,0,1,0,24,1,0,2,7,2,12,0,7,0,1989,"10","120",2.2,"Average","Uyak","FairAverage"
"364",18,17,0,7,10,10,4,2,2,8,0,27,4,0,15,1990,"10","120",1.8,"Average","Uyak","FairAverage"
"365",0,4,0,5,0,6,3,0,0,2,4,13,3,0,0,1991,"10","120",2,"Good","Uyak","Good"
"366",0,0,0,22,4,0,0,0,2,8,0,0,4,0,0,1992,"10","120",2,"Average","Uyak","FairAverage"
"367",5,0,0,17,5,8,4,0,4,0,3,8,5,0,0,1993,"10","120",3.5,"Excellent","Uyak","ExcellentIdeal"
"368",0,0,0,55,14,0,42,0,6,0,2,0,4,0,0,1994,"10","120",1,"Good","Uyak","Good"
"369",4,4,0,31,11,0,2,0,6,5,1,0,3,0,0,1995,"10","120",3.5,"Excellent","Uyak","ExcellentIdeal"
"370",0,42,0,13,8,9,0,2,2,0,0,9,0,0,0,1996,"10","120",2.5,"Good","Uyak","Good"
"371",0,4,8,12,1,3,4,2,11,11,4,7,1,0,4,1997,"10","120",2.5,"Excellent","Uyak","ExcellentIdeal"
"372",0,0,0,3,11,10,0,6,3,6,5,9,5,0,0,1999,"10","120",2,"Good","Uyak","Good"
"373",26,2,0,1,7,20,5,11,0,0,1,17,0,0,0,2000,"10","120",2.5,"Good","Uyak","Good"
"374",15,0,0,4,6,3,4,7,0,0,0,17,2,0,0,2001,"10","120",3.8,"Good","Uyak","Good"
"375",27,0,0,2,11,2,0,4,7,0,0,7,0,0,0,2002,"10","120",3.9,"Good","Uyak","Good"
"376",13,0,7,17,17,4,3,1,8,0,3,4,1,0,0,2003,"10","120",4.6,"Excellent","Uyak","ExcellentIdeal"
"377",44,0,9,8,NA,11,1,8,0,0,6,9,3,0,0,2004,"10","120",4,"Excellent","Uyak","ExcellentIdeal"
"378",18,0,6,1,NA,12,1,NA,0,0,0,9,3,0,0,2005,"10","120",4.5,"Excellent","Uyak","ExcellentIdeal"
"379",3,11,0,7,22,4,2,1,4,0,4,0,0,0,0,1986,"10","121",4.8,"Ideal","Uyak","ExcellentIdeal"
"380",12,37,0,4,17,6,3,0,4,4,4,5,1,0,6,1987,"10","121",4.8,"Good","Uyak","Good"
"381",52,180,0,1,24,20,2,9,0,3,1,22,7,8,4,1988,"10","121",4,"Good","Uyak","Good"
"382",33,187,0,3,15,15,0,0,0,0,5,0,0,0,2,1989,"10","121",NA,"Average","Uyak","FairAverage"
"383",23,29,0,3,7,23,1,0,2,10,2,14,0,0,0,1990,"10","121",1.8,"Average","Uyak","FairAverage"
"384",5,36,0,5,53,30,3,1,2,9,4,25,10,0,0,1991,"10","121",2.5,"Good","Uyak","Good"
"385",4,115,0,24,20,8,0,3,4,2,0,0,3,0,0,1992,"10","121",2,"Average","Uyak","FairAverage"
"386",6,51,0,60,15,11,2,0,8,0,6,0,3,0,0,1993,"10","121",3.5,"Excellent","Uyak","ExcellentIdeal"
"387",16,66,0,47,16,17,10,1,14,2,6,4,6,0,0,1994,"10","121",1,"Good","Uyak","Good"
"388",3,54,11,72,18,24,2,1,2,0,4,0,0,4,0,1995,"10","121",3.5,"Excellent","Uyak","ExcellentIdeal"
"389",12,10,0,22,17,19,4,1,4,0,6,0,0,0,22,1996,"10","121",3,"Good","Uyak","Good"
"390",8,27,0,24,10,10,9,0,26,4,3,5,2,0,12,1997,"10","121",2.5,"Excellent","Uyak","ExcellentIdeal"
"391",80,47,0,23,30,61,1,1,4,7,6,4,1,0,0,1999,"10","121",2.4,"Excellent","Uyak","ExcellentIdeal"
"392",12,13,2,11,6,10,1,0,7,4,8,6,1,0,0,2000,"10","121",2.6,"Excellent","Uyak","ExcellentIdeal"
"393",11,27,0,89,5,14,3,2,0,3,5,8,3,0,4,2001,"10","121",3.8,"Good","Uyak","Good"
"394",23,5,0,26,22,18,1,0,13,1,3,4,1,0,0,2002,"10","121",3.88,"Good","Uyak","Good"
"395",17,2,0,54,11,5,0,1,3,0,2,4,0,0,0,2003,"10","121",4.6,"Excellent","Uyak","ExcellentIdeal"
"396",34,0,0,48,NA,12,6,0,38,0,4,5,3,0,0,2004,"10","121",4.2,"Excellent","Uyak","ExcellentIdeal"
"397",7,9,0,54,NA,16,1,NA,0,0,0,24,1,0,0,2005,"10","121",4.9,"Excellent","Uyak","ExcellentIdeal"
"398",0,19,0,14,2,7,0,0,2,0,3,0,0,0,0,1986,"10","122",4.8,"Ideal","Uyak","ExcellentIdeal"
"399",0,0,0,64,1,4,0,0,23,6,4,0,0,0,0,1987,"10","122",4.8,"Good","Uyak","Good"
"400",0,12,0,47,15,0,3,0,0,0,1,0,0,0,0,1988,"10","122",4,"Good","Uyak","Good"
"401",0,16,0,17,5,0,0,1,0,0,0,0,0,0,0,1989,"10","122",2.3,"Good","Uyak","Good"
"402",0,0,0,20,12,0,3,0,7,0,0,0,0,0,0,1990,"10","122",1.8,"Average","Uyak","FairAverage"
"403",0,195,0,20,44,5,6,0,10,7,3,5,0,0,7,1991,"10","122",2.5,"Good","Uyak","Good"
"404",3,99,0,23,5,2,0,0,4,0,0,0,0,0,0,1992,"10","122",2,"Average","Uyak","FairAverage"
"405",0,0,0,70,0,0,0,0,24,0,0,0,1,0,0,1993,"10","122",3.5,"Excellent","Uyak","ExcellentIdeal"
"406",0,0,0,35,11,6,0,0,36,0,2,5,8,0,0,1994,"10","122",1,"Good","Uyak","Good"
"407",0,0,0,116,4,0,0,0,17,2,6,0,0,0,0,1995,"10","122",3.5,"Ideal","Uyak","ExcellentIdeal"
"408",0,0,0,32,1,0,0,1,2,0,0,0,0,0,0,1996,"10","122",3,"Excellent","Uyak","ExcellentIdeal"
"409",0,61,0,43,40,4,0,1,12,0,2,0,0,0,4,1997,"10","122",3,"Excellent","Uyak","ExcellentIdeal"
"410",0,59,0,49,2,0,2,0,39,0,1,0,2,0,13,1999,"10","122",2.7,"Excellent","Uyak","ExcellentIdeal"
"411",0,33,0,53,2,0,0,4,8,0,5,0,0,0,0,2000,"10","122",2.5,"Excellent","Uyak","ExcellentIdeal"
"412",6,0,0,19,31,0,0,1,0,0,0,0,0,0,0,2001,"10","122",4,"Good","Uyak","Good"
"413",0,0,0,41,2,3,0,0,9,0,1,0,4,0,0,2002,"10","122",3.89,"Excellent","Uyak","ExcellentIdeal"
"414",2,0,0,61,5,2,3,0,6,0,1,0,2,0,0,2003,"10","122",4.6,"Excellent","Uyak","ExcellentIdeal"
"415",0,0,0,56,NA,0,1,0,22,0,0,0,1,0,0,2004,"10","122",4.1,"Excellent","Uyak","ExcellentIdeal"
"416",0,0,0,93,NA,8,4,NA,11,0,0,0,0,0,0,2005,"10","122",4.9,"Excellent","Uyak","ExcellentIdeal"
"417",0,4,0,17,0,0,0,0,1,2,0,0,0,0,0,1986,"10","123",4.8,"Excellent","Uyak","ExcellentIdeal"
"418",2,4,0,39,1,0,0,0,0,1,0,0,0,0,0,1987,"10","123",4.8,"Good","Uyak","Good"
"419",12,0,0,21,13,0,0,1,0,0,2,0,0,0,0,1988,"10","123",4,"Good","Uyak","Good"
"420",5,0,0,10,3,0,0,0,0,5,0,0,0,8,0,1989,"10","123",2.4,"Good","Uyak","Good"
"421",5,0,0,53,23,6,3,0,8,0,0,5,6,6,4,1990,"10","123",2,"Average","Uyak","FairAverage"
"422",6,0,0,23,0,3,0,1,0,0,0,0,0,0,0,1991,"10","123",2.5,"Good","Uyak","Good"
"423",0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,1992,"10","123",2.5,"Good","Uyak","Good"
"424",2,0,0,46,1,0,0,0,11,0,0,2,0,0,0,1993,"10","123",3,"Excellent","Uyak","ExcellentIdeal"
"425",0,0,0,45,7,0,0,0,28,0,0,2,1,0,0,1994,"10","123",1.5,"Good","Uyak","Good"
"426",8,0,0,61,0,4,0,0,2,0,0,0,0,0,0,1995,"10","123",3,"Ideal","Uyak","ExcellentIdeal"
"427",6,0,0,42,3,5,0,1,2,2,0,0,0,0,10,1996,"10","123",3.5,"Good","Uyak","Good"
"428",0,11,0,35,6,3,0,0,2,0,0,8,1,0,0,1997,"10","123",3,"Excellent","Uyak","ExcellentIdeal"
"429",0,0,4,67,7,5,1,1,27,6,2,0,0,0,4,1999,"10","123",2.7,"Excellent","Uyak","ExcellentIdeal"
"430",0,0,0,31,1,19,0,2,3,3,0,3,0,0,0,2000,"10","123",2.5,"Excellent","Uyak","ExcellentIdeal"
"431",0,1,2,14,8,0,0,0,0,4,1,4,0,0,0,2001,"10","123",4.2,"Good","Uyak","Good"
"432",4,0,0,28,4,2,0,0,1,1,0,5,0,0,0,2002,"10","123",3.77,"Excellent","Uyak","ExcellentIdeal"
"433",0,0,2,49,1,10,0,0,16,3,0,0,0,0,0,2003,"10","123",4.2,"Excellent","Uyak","ExcellentIdeal"
"434",0,3,0,62,NA,22,0,0,21,0,0,4,1,0,0,2004,"10","123",4.3,"Excellent","Uyak","ExcellentIdeal"
"435",11,5,0,85,NA,0,0,NA,6,3,0,5,0,0,0,2005,"10","123",4.9,"Excellent","Uyak","ExcellentIdeal"
"436",12,10,0,19,3,18,0,1,20,0,5,0,0,3,0,1986,"10","124",4.8,"Excellent","Uyak","ExcellentIdeal"
"437",10,20,0,14,5,0,0,1,2,1,0,3,1,7,0,1987,"10","124",4.8,"Excellent","Uyak","ExcellentIdeal"
"438",20,78,0,15,6,15,2,0,0,4,3,0,1,12,16,1988,"10","124",4,"Good","Uyak","Good"
"439",4,26,0,36,7,0,0,1,0,0,0,3,0,12,0,1989,"10","124",2.4,"Good","Uyak","Good"
"440",6,0,0,15,8,12,0,2,0,4,0,0,3,0,2,1990,"10","124",2,"Average","Uyak","FairAverage"
